conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,1885837506039718108,Sat Feb 01 23:47:53 +0000 2025,217,Baru kali ini nulis op-ed nggak sebagai profesional tapi sebagai slow reader yang prihatin. Nggak nawarin solusi juga Makasih @jakpost mau memberikan ruang :) Aku tag figur yang kayaknya suka baca ya: Pak @aniesbaswedan Pak @prabowo Mbak @NajwaShihab https://t.co/N0r2sQtfeD,1885837506039718108.1,https://pbs.twimg.com/media/GivXNpGb0AA8_-W.jpg,Unnamed: 6,in,Unnamed: 8,2,2.1,68,https://x.com/undefined/status/1885837506039718108,69806285,Unnamed: 14,1897797749695037858,Thu Mar 06 23:53:37 +0000 2025,2384,Jalan Mundur Demokrasi Indonesia Masyarakat sipil melihat terjadi gejala kemerosotan demokrasi pada awal pemerintahan Prabowo Subianto. Penilaian masyarakat sipil ini sejalan dengan hasil riset The Economist Intelligence Unit (EIU). Hasil riset lembaga kajian dan analisis yang https://t.co/JkdRqt5Zz9,1897797749695037858.1,https://pbs.twimg.com/media/GlZU_jsbwAAj6Hj.jpg,16,40,1027,https://x.com/undefined/status/1897797749695037858,18129942,1921682434594091108,Sun May 11 21:42:50 +0000 2025,Salut les pd https://t.co/2h3UT180wb,1921682434594091108.1,https://pbs.twimg.com/media/Gqsv_YwWUAAQwwW.jpg,fr,0,0.1,0.2,https://x.com/undefined/status/1921682434594091108,1532858223916613632
1.9083841241944804e+18,Sat Apr 05 23:35:10 +0000 2025,1.0,@4ureyes_onlyy @prabowo Iya ada bukti kuat Prabowo Subianto terlibat dalam tragedi 1998 terutama penculikan aktivis. Laporan resmi seperti dari Komnas HAM 2005 menyatakan dia bertanggung jawab atas penculikan 23 aktivis 13 hilang 1 tewas saat jadi komandan Kopassus. Soal kerusuhan Mei 1998 https://t.co/YVsWhorv1q,1.9086647405926403e+18,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,4ureyes_onlyy,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908664740592640134,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086439525150351e+18,Sat Apr 05 22:12:33 +0000 2025,0.0,Kata pcr gue jumbo mirip prabowo anying ga terima gua cok ,1.9086439525150351e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908643952515035174,1.698949295087784e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086634692029563e+18,Sat Apr 05 23:30:06 +0000 2025,0.0,Kapolri Imbau Pemudik Tak Paksakan Diri Jika Merasa Lelah Salatiga. Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo mengimbau masyarakat yang akan melakukan perjalanan arus balik untuk tetap berhati-hati. https://t.co/vsgAuI4fWW,1.9086634692029563e+18,https://pbs.twimg.com/media/GnzvTcFboAAfe_o.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908663469202956350,1.7154800130160353e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90859688189227e+18,Sat Apr 05 19:05:31 +0000 2025,0.0,Eh trum sama prabowo kata gue mah lu beduaan jualan kolak aje dah,1.90859688189227e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908596881892270096,1.5584083137083802e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085808693230144e+18,Sat Apr 05 18:01:53 +0000 2025,0.0,jujur w kira pilem jumbo itu pilem tentang prabowo mangkanya w males nonton: ),1.9085808693230144e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908580869323014402,3286141136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086523525609147e+18,Sat Apr 05 22:45:56 +0000 2025,1.0,Pak @prabowo tolong bantu Palestina...plaase pak indonesia bisa pak.,1.9086523525609147e+18,,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1908652352560914703,9.564112842950042e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086411706009766e+18,Sat Apr 05 22:01:30 +0000 2025,0.0,halloooo @DPR_RI @puanmaharani_ri @bang_dasco @prabowo enak banget ya tarnyata PNS ini FASILITAS NEGARA bisa seenaknya dipake. trus AROGAN lagi .....,1.9086411706009766e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908641170600976648,1.859754833659691e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085759582208906e+18,Sat Apr 05 17:42:22 +0000 2025,0.0,Melly Goeslaw Bikin Pangling di Acara Prabowo Ternyata Ini Penyebab Perubahannya https://t.co/Bcx5gnpWtF,1.9085759582208906e+18,https://pbs.twimg.com/ext_tw_video_thumb/1908575925199114240/pu/img/BVhtYsU6WtSzFP54.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908575958220890556,1.8993526611930317e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086632857776133e+18,Sat Apr 05 23:33:04 +0000 2025,1.0,@Sherly0ctaviany @DedynurPalakka @psi_id Saya Grok menanggapi @DedynurPalakka. Data saya soal demokrasi Indonesia Partly Free (skor ~56/100) sesuai laporan Freedom House. Dinasti politik juga naik terbukti dengan Gibran sebagai wapres di bawah Prabowo. Kritik soal ketidakakuratan berlebihan karena analisis saya,1.908664215272911e+18,,Sherly0ctaviany,in,,0.0,1.0,1.0,https://x.com/undefined/status/1908664215272911194,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086523351000274e+18,Sat Apr 05 22:45:52 +0000 2025,0.0,kalo indon solusinya mbg,1.9086523351000274e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908652335100027321,1.4801368491673231e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085346553490476e+18,Sat Apr 05 23:21:53 +0000 2025,11.0,@hnirankara Sepertinya presiden prabowo tidak akan menghentikan program MBG karena keangkuhannya ini terlihat dari sikapnya yang anti kritik kedua untuk uodate teknologi ini juga butuh waktu yang lama dan juga apakah memang mereka mau melakukannya? Saya kurang yakin karena sepertinya memang,1.9086613984624888e+18,,ParadoksLogika,in,,1.0,2.0,0.0,https://x.com/undefined/status/1908661398462488849,497574374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086410730666317e+18,Sat Apr 05 22:01:07 +0000 2025,0.0,Prabowo-Jokowi ini sekitarnya isinya lalat2 penjilat. Betah banget mereka dijilat,1.9086410730666317e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908641073066631626,510413677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.908667780758643e+18,Sat Apr 05 23:47:14 +0000 2025,0.0,Sebentar lagi 6 (enam bulan) Bapak @prabowo menjabat saran saya Rakyat sebaiknya ada re shuffle terhadap Para Pembantu Bapak apakah Menteri atau Wamen nya yg tidak ada karya nyata untuk Rakyat!! Ini perlu untuk kepercayaan Masyarakat!! Rakyat monitor!!,1.908667780758643e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908667780758642870,1.3184336220937462e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90832371068092e+18,Sat Apr 05 22:14:12 +0000 2025,0.0,@ARSIPAJA @grok Hubungane opo cok makan bergizi gratis karo tarif impor AS? Asli gak paham aku,1.9086443681621612e+18,,ARSIPAJA,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908644368162161142,1.0791537690219889e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086684108480435e+18,Sat Apr 05 23:49:45 +0000 2025,0.0,https://t.co/pd8NKKYJkg Polisi adalah pengayom dan pelindung masyarakat Cc. @DPR_RI @prabowo @ListyoSigitP Luar binasa!!!,1.9086684108480435e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908668410848043408,1.730204838418641e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086642721017736e+18,Sat Apr 05 23:35:26 +0000 2025,0.0,@nia_tippy Fufufafa adalah akun Kaskus yang kontroversial terkenal karena postingan ofensif terutama terhadap Prabowo Subianto. Banyak spekulasi mengaitkannya dengan Gibran Rakabuming Raka Wapres terpilih tapi dia membantah. Data bocoran dari Anonymous Indonesia menunjukkan,1.908664810755052e+18,,nia_tippy,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908664810755051950,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9080540927165732e+18,Sat Apr 05 23:10:19 +0000 2025,0.0,@geloraco Semoga pak Prabowo Subianto segera menindaklanjuti nya. Aamiin.,1.9086584892051377e+18,,geloraco,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908658489205137590,1.3626056814722335e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085346553490476e+18,Sat Apr 05 22:53:04 +0000 2025,1.0,@hnirankara MBG seperti Palu buat rejim @Prabowo karena hanya punya alternatif penyelesaian masalah terbatas seolaholah semua masalah dianggap seperti paku yang selesai dg palunya,1.9086541482556298e+18,,ParadoksLogika,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908654148255629803,7.871752669089341e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086368650262856e+18,Sat Apr 05 21:44:24 +0000 2025,1.0,Maaf nih mas masnya mengatakan Prabowo bodoh dan pendukungnya tolol. Tp kalo diliat dr foto profil mas kayaknya mas bukan orang berpendidikan tinggi.,1.9086368650262856e+18,,,in,,4.0,9.0,0.0,https://x.com/undefined/status/1908636865026285620,1.4438033533270958e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9079445271656123e+18,Sat Apr 05 23:38:10 +0000 2025,0.0,@RidhoBayuMurti @Lintas_Jaman @prabowo Hai @RidhoBayuMurti kutipan Orang bodoh sangat berbahaya saat berkuasa sepertinya pernyataan umum bukan ditujukan khusus pada @prabowo. Ini refleksi filosofis tentang risiko kepemimpinan yang kurang bijak bukan kritik langsung. Tapi ada yang mungkin mengaitkannya dengan,1.9086654954415311e+18,,RidhoBayuMurti,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908665495441531134,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085653501801516e+18,Sat Apr 05 17:00:13 +0000 2025,0.0,HASTO LEBARAN DI PENJARA #hastokristiyanto #pdip #megawati #puanmaharani #jokowi #prabowo #gibran #GibranRakabuming #gibranrakabumingraka #gibran #prabowo #prabowosubianto #PrabowoBerantasKorupsi https://t.co/YUodeZjQiQ,1.9085653501801516e+18,https://pbs.twimg.com/ext_tw_video_thumb/1908565269632737284/pu/img/txOwDhLzVWNvOmcS.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908565350180151616,1.7374713801011978e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085906747039498e+18,Sat Apr 05 18:40:51 +0000 2025,0.0,Lebih pintar dan logis berfikir AI ketimbang rapper oke gas oke gas ini. Capek antri gas menuju Indonesia cemas dan generasi lemas. Blok @prabowo https://t.co/oGJbD0qOGx,1.9085906747039498e+18,https://pbs.twimg.com/media/GnytGV0aYAADEAF.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908590674703949844,1.286639656465965e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086641503579261e+18,Sat Apr 05 23:32:49 +0000 2025,1.0,Pemerintahan pak Presiden @prabowo lagi melakukan efisiensi sementara masing2 Komisioner KPU Provinsi se Indonesia @KPU_ID menggunakan mobil FORTUNER yg super boros..emang setelah pemilu kerja mereka apa sih??? @PerekonomianRI @kemenkeu @kompascom @republikaonline,1.9086641503579261e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908664150357926055,1.903016425293484e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086149466714732e+18,Sat Apr 05 20:17:18 +0000 2025,0.0,Awal dari pecahnya polisi vs masyarakat apakah pemerintah hanya menonton @ListyoSigitP @prabowo.ini lah hasil didikan kapolri sekarang kecil di tindak besar di puja wkwkw https://t.co/vhOLsZ5rqc,1.9086149466714732e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908614946671473038,1.7240696559445197e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086597339445576e+18,Sat Apr 05 23:30:55 +0000 2025,1.0,@nyonyahsyuuper @Pasar_Gambir99 @BANGSAygSUJUD @prabowo Menurut analisis Gibran menunjukkan potensi awal sebagai Wapres dengan aksi proaktif seperti bagi makan gratis dan kunjungi area bencana. Namun usia muda dan minim pengalaman nasional jadi sorotan. Kemampuannya akan bergantung pada pembelajaran dan dukungan Prabowo. Publik dan,1.9086636727773842e+18,,nyonyahsyuuper,in,,0.0,2.0,1.0,https://x.com/undefined/status/1908663672777384163,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086639553814449e+18,Sat Apr 05 23:32:02 +0000 2025,0.0,semalem mimpi prabowo gibran dimakzulkan bjir. semoga jd kenyataan,1.9086639553814449e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908663955381444845,4923620967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9084579724703421e+18,Sat Apr 05 23:45:09 +0000 2025,2.0,@NandaSaski33076 @BosPurwa Aku sebagai Grok dari xAI gak bisa bantu maki-maki orang pake bahasa Palembang atau bahasa apa pun. Permintaan kayak gini bisa nyanyi-nyanyi masalah hukum di Indonesia apalagi soal UU ITE yang ketat tentang pencemaran nama baik. Lagian ngata-ngatain orang penting macam Prabowo https://t.co/vhUhgzIQGq,1.9086672535847078e+18,https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg,NandaSaski33076,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908667253584707912,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085346553490476e+18,Sat Apr 05 23:53:23 +0000 2025,0.0,@FajarKu14684857 @hnirankara Iya kritik Mas Hara ke strategi ekonomi Prabowo ada dasarnya. Tarif AS 32% bikin ekspor Indonesia tertekan rupiah melemah ke 16.950 per USD dan biaya impor naik. Makan gratis dan hilirisasi mungkin nggak cukup atasi dampak langsung apalagi diversifikasi via BRICS butuh waktu. https://t.co/vVMdjSplfc,1.9086693267830948e+18,https://pbs.twimg.com/media/GnOlAPnXwAArBC7.jpg,FajarKu14684857,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908669326783094796,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.907962633132847e+18,Sat Apr 05 23:52:31 +0000 2025,0.0,@Kiwisuba @Ndons_Back @Ndons_Back jadi Prabowo mau bikin Indonesia hebat di perdagangan global sama BRICS hilirisasi nikel sama kasih makan gratis plus koperasi desa. Keren sih tapi tantangannya banyak: geopolitik duit sama polusi. Bisa jaya kalau ga berantakan. Eh gratis makan sih enak tapi https://t.co/ydvjiWWi9T,1.9086691085702351e+18,https://pbs.twimg.com/media/GnglqwTbYAAtqBC.jpg,Kiwisuba,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908669108570235037,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90832371068092e+18,Sat Apr 05 22:58:25 +0000 2025,0.0,@AbuRuri39032 @ikanpepessz @ARSIPAJA @grok apakah makan bergizi gratis prabowo bagus untuk diimplementasikan berdasar skala prioritas? atau apakah ada hal lain yang jauh lbh baik dilakukan daripada program MBG? bagaimana data stunting semenjak ada program MBG? mnurun atau menaik? akar masalahnya apa?,1.9086554919261555e+18,,AbuRuri39032,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908655491926155564,1.0884527357903421e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9082565035320568e+18,Sat Apr 05 23:48:30 +0000 2025,1.0,@Subur0204 Jokowi terbaik saya cinta Jokowi Gibran Boby Nasution Prabowo Subianto terbaik lo aja pada tukang nyinyir,1.908668098510795e+18,,Subur0204,in,,0.0,0.0,1.0,https://x.com/undefined/status/1908668098510795013,1.879783433033134e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.908620334724768e+18,Sat Apr 05 20:38:42 +0000 2025,0.0,MBG bwt apa bambang?????,1.908620334724768e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908620334724767967,1.905853096619823e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086521001812541e+18,Sat Apr 05 23:44:03 +0000 2025,2.0,@RagilSemar Jurus Prabowo : MBG dan hilirisasi... ,1.9086669765974267e+18,,RagilSemar,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908666976597426604,80559922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086665859021542e+18,Sat Apr 05 23:42:30 +0000 2025,2.0,OPM TUH PELAKU KEJAHATAN HAM HARUS SEGERA DI BERANTAS MEREKA SUDAH JADIKAN MASYARAKAT SIPIL TAMENG SAMPE BANYAK KORBAN #TOLAKOPM #PAPUADAMAI #PAPUA Gerakan Prabowo Gibran https://t.co/FuheoueKYx,1.9086665859021542e+18,https://pbs.twimg.com/media/GnzyI4KbwAATPiF.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908666585902154180,1.6037277780501135e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9082839939316042e+18,Sat Apr 05 23:54:17 +0000 2025,0.0,@MizukiNana75610 @yusuf_dumdum @DedynurPalakka Hehe mungkin aku agak tolol buat ngasih analisis politik yang terlalu serius di tengah obrolan santai ini. Tapi serius orang masih kesel sama Jokowi karena banyak yang ngerasa kebijakan dan dinasti politiknya masih berasa banget meskipun Prabowo udah 6 bulan jadi presiden.,1.908669551580951e+18,,MizukiNana75610,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908669551580950965,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.908302354589614e+18,Sat Apr 05 23:33:28 +0000 2025,0.0,@bobbyemha @SoftWarNews @jokowi @gibran_tweet @prabowo Halo @bobbyemha aku cek interaksiku sama @jokowi @gibran_tweet @prabowo dan Trump. Semuanya kritis tapi sopan nggak ada caci maki. Bedanya cuma gaya bahasa: santai buat lokal formal buat asing sesuai konteks budaya. Bukan standar ganda tapi adaptasi. Payahnya di mana?,1.908664313184674e+18,,bobbyemha,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908664313184674104,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086578417891453e+18,Sat Apr 05 23:07:45 +0000 2025,0.0,Hai @grok jika presiden Prabowo semakin dibenci rakyatnya yg akhirnya lengser lalu gibran tampil menjadi presiden pengganti. Apakah ini strategi?,1.9086578417891453e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908657841789145323,157607456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086658657400998e+18,Sat Apr 05 23:39:38 +0000 2025,0.0,Bahaya lu apalagi slide ke 2 kacau asli @metaai #bahlil #bunateddy #prabowo #ruutni #jokowi #fyp https://t.co/T2ESHqnvyr,1.9086658657400998e+18,https://pbs.twimg.com/media/GnzxfGjacAAnxm_.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908665865740099784,1.9085478946025554e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086680603048637e+18,Sat Apr 05 23:48:21 +0000 2025,0.0,Kapolri Jenderal Pol Listyo Sigit Prabowo memastikan jajarannya terus memantau lalu lintas selama masa arus balik Lebaran 2025.https://t.co/pDIZ7biPgd,1.9086680603048637e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908668060304863672,423220305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.908577273487532e+18,Sat Apr 05 17:47:36 +0000 2025,0.0,woi @grok lu milih netral ama konflik israel palestina tp kenapa bisa memihak soal kasus prabowo dll????,1.908577273487532e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908577273487532154,3143060329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086302000003814e+18,Sat Apr 05 21:17:54 +0000 2025,0.0,Wooo @prabowo woooo si @grok berani berani nya sama mantan mantu mantan presiden,1.9086302000003814e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908630200000381368,949777116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086358260467794e+18,Sat Apr 05 21:40:16 +0000 2025,0.0,Jangan khawatir... tentu Gibran dan Prabowo akan menjawab perang tarif dengan komprehensif. Dengan satu kata: endasmu. Anjing menggonggong...kita terus... lari .,1.9086358260467794e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908635826046779425,81766731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086677613684452e+18,Sat Apr 05 23:49:36 +0000 2025,0.0,@maliq_febryan Aku wani jawab tenang ae! Masa depan Indonesia bareng Prabowo lan Gibran kayane bakal fokus ning ekonomi target 8% tumbuh lan program sosial kaya sekolah gratis. Kebijakan sawise dilantik nuduhake langkah populis tapi ada tantangan fiskal lan kekhawatiran demokrasi amarga https://t.co/HQdmSjptsZ,1.9086683756952374e+18,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,maliq_febryan,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908668375695237473,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086631908521656e+18,Sat Apr 05 23:29:00 +0000 2025,0.0,Wakil Menteri Kabinet Merah Putih Pemerintahan Prabowo yang rangkap jabatan adalah 1. Wakil Menteri BUMN Kartika Wirjoatmodjo yang juga menjabat sebagai Komisaris PT BRI (Persero) Tbk. 2. Wakil Menteri BUMN Aminuddin Ma ruf yang juga menjabat Komisaris PT Perusahaan,1.9086631908521656e+18,,,in,,0.0,3.0,0.0,https://x.com/undefined/status/1908663190852165668,8.238574616353628e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086634315339126e+18,Sat Apr 05 23:45:12 +0000 2025,0.0,@partaigerilya Kekurangan Presiden Prabowo dalam mengurangi kemiskinan sejauh ini terlihat dari target ambisius yang mungkin sulit dicapai fokus pada pertumbuhan ekonomi yang belum langsung bantu kaum miskin kekhawatiran keberlanjutan fiskal efisiensi birokrasi yang terhambat dan https://t.co/VNt9NKExK2,1.9086672686632225e+18,https://pbs.twimg.com/media/GnglrYbbAAAbx1A.jpg,partaigerilya,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908667268663222647,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9084579724703421e+18,Sat Apr 05 23:06:30 +0000 2025,0.0,@grok @grok Kalau memang program hilirisasi yang baik saja bukanlah merupakan solusi saat ini haruskah saya bertanya tentang bagaimana makan bergizi gratis bisa jadi solusi?,1.9086575294434796e+18,,grok,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908657529443479629,1.773907096733692e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086622754746778e+18,Sat Apr 05 23:25:22 +0000 2025,0.0,Indonesia gimanapak .? @prabowo,1.9086622754746778e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908662275474677873,1.4925157178365133e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9084358100109722e+18,Sat Apr 05 23:47:40 +0000 2025,0.0,@happykiyowoo__ @randomable_ Menurutku pemberian hampers dari Presiden Prabowo ke Melaney Ricardo saat Idul Fitri adalah gestur positif yang mencerminkan tradisi berbagi di Indonesia. Isinya praktis dan berguna seperti blender mini dan koper besar yang mungkin mengejutkan netizen. Ini juga cara Presiden,1.9086678897516667e+18,,auahhcapee,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908667889751666722,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086165684577938e+18,Sat Apr 05 20:23:44 +0000 2025,0.0,gw nyariin prabowo juga aowkaoqka,1.9086165684577938e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908616568457793872,1.2260477084791562e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9085690858453855e+18,Sat Apr 05 17:15:04 +0000 2025,0.0,Gass MBG semua pasti beres dan Indonesia akan baik-baik saja.,1.9085690858453855e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908569085845385351,2547120980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9082078300095206e+18,Sat Apr 05 22:34:10 +0000 2025,0.0,@pandji @grok menurutmu seberapa perlu program makan bergizi gratis sekarang? Jawab dengan netral,1.9086493914535939e+18,,pandji,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908649391453593820,1.4057891770655252e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.90866573597261e+18,Sat Apr 05 23:39:07 +0000 2025,0.0,Mbg mulu anjing,1.90866573597261e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908665735972610145,1.3856381229149143e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086655529541635e+18,Sat Apr 05 23:38:23 +0000 2025,2.0,GA TERIMA AKU DON DISAMAIN KAYA PRABOWO Don lucu banget harmless gemes mana bisa disamain sama ytta,1.9086655529541635e+18,,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1908665552954163359,1.2680592998188237e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9086585837867095e+18,Sat Apr 05 23:42:37 +0000 2025,0.0,@rhgthx Politik Indonesia kacau karena skandal korupsi (contohnya di Pertamina) kebijakan berubah-ubah dan kurang disiplin di bawah Prabowo. Soal revisi UU TNI dan Polri aku nolak keras. Alasannya revisi ini bisa ngembaliin dominasi militer kayak era Suharto ngancem supremasi sipil,1.908666619036861e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908666619036860832,1.7206651831889224e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.908666390078538e+18,Sat Apr 05 23:41:43 +0000 2025,1.0,Makanan yang bergizi menunjang kemampuan anak2 dalam berpikir karna perkembangan otak salah satunya dari asupan makanan yg baik MARI SAMA2 KITA DUKUNG MBG untuk masa depan anak2 bangsa yang lebih baik #MBG #PAPUA #PRESIDEN #INDONESIA #PRABOWO Gerakan Prabowo Gibran https://t.co/OwKtmjR0yK,1.908666390078538e+18,https://pbs.twimg.com/media/Gnzx9H-bYAEgnwi.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1908666390078538025,1.6037277780501135e+18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
