conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.8748357047334136e+18,Thu Jan 02 15:10:39 +0000 2025,249.0,Banyak aduan dari masyarakat tentang pendaftaran mitra Badan Gizi Nasional. Kami bantu mengimbau untuk terus berhati-hati terhadap penipuan yang mengatasnamakan Badan Gizi Nasional. Pendaftaran mitra Badan Gizi Nasional (BGN) resmi hanya dapat dilakukan melalui https://t.co/U4KBG2ppxH,1.8748357047334136e+18,https://pbs.twimg.com/media/GgTBIEpasAEiX4c.jpg,,in,,8.0,85.0,59.0,https://x.com/undefined/status/1874835704733413534,397673651.0,
1.875044420359504e+18,Fri Jan 03 05:00:01 +0000 2025,8.0,Badan Gizi Nasional (BGN) membuka kesempatan bagi pelaku usaha untuk menjadi mitra program Makan Bergizi Gratis. Apa saja syaratnya? https://t.co/GwBjD9d52J,1.875044420359504e+18,https://pbs.twimg.com/ext_tw_video_thumb/1874854936145768450/pu/img/2axcffsOTZhymGgv.jpg,,in,,1.0,0.0,3.0,https://x.com/undefined/status/1875044420359504110,104446991.0,
1.8751583347033009e+18,Fri Jan 03 12:32:40 +0000 2025,159.0,PRABOWO KECEWAKAN RAKYAT.... PULUHAN PEMILIK KATERING TERTIPU RP. 72 JUTA DIJANJIKAN JADI PEMASOK MAKAN BERGIZI GRATIS....‼️ #PrabowoKecewakanRakyat #PrabowoKecewakanRakyat 🆘🆗 https://t.co/OdpR9AXEKy,1.8751583347033009e+18,https://pbs.twimg.com/ext_tw_video_thumb/1875158267267313664/pu/img/OMRYHfBCHuVIb6c6.jpg,,in,,11.0,8.0,84.0,https://x.com/undefined/status/1875158334703300755,1.6307498057346785e+18,
1.8747692348213007e+18,Thu Jan 02 10:46:31 +0000 2025,32.0,KITA KETIPU PROGRAM MAKAN BERGIZI GRATIS PRABOWO... PULUHAN PEMILIK KATERING TERTIPU... RP. 72 JUTA DI JANJIKAN JADI PEMASOK MAKAN BERGIZI GRATIS....‼️ #JokowiHarusDisprindik #JokowiHarusDisprindik 🆘🆗 https://t.co/JKMzMScokL,1.8747692348213007e+18,https://pbs.twimg.com/ext_tw_video_thumb/1874769170396758016/pu/img/tE7VcSqdJwjvTOtm.jpg,,in,,3.0,1.0,19.0,https://x.com/undefined/status/1874769234821300627,1.7736413438580244e+18,
1.874660922473755e+18,Thu Jan 02 03:36:08 +0000 2025,19.0,Program Makan Bergizi Gratis (MBG) yang digagas oleh Prabowo Subianto-Gibran Rakabuming Raka akan diluncurkan pada 6 Januari 2025. [MBG] itu menjangkau seluruh titik sasaran. Dan yang akan kami laksanakan secara serentak tanggal 6 Januari 2025 adalah untuk anak usia sekolah https://t.co/cg0c86T78L,1.874660922473755e+18,https://pbs.twimg.com/amplify_video_thumb/1874660864558788608/img/Z0gOeJ0nWRx4agbN.jpg,,in,,2.0,2.0,5.0,https://x.com/undefined/status/1874660922473754922,1.1583558195129915e+18,
1.875000154375488e+18,Fri Jan 03 02:04:07 +0000 2025,1.0,TVRINEWS YOGYAKARTA - Kepala Kantor Satuan Pelayanan Pemenuhan Gizi (SPPG) Kota Magelang Rauuf Oktavian mengaku telah menerima 5 laporan terkait dugaan percobaan penipuan dengan modus program makan bergizi gratis. Oknum yang mengatasnamakan perwakilan dari Badan Gizi Nasional https://t.co/TAWFjjGNzG,1.875000154375488e+18,https://pbs.twimg.com/ext_tw_video_thumb/1874999472750723073/pu/img/Xk5vhHh_rJ49QWtA.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875000154375487889,7.124828416285327e+17,
1.8752268877165325e+18,Fri Jan 03 17:05:04 +0000 2025,0.0,Semoga program makan bergizi gratis bisa seperti ini. Kalau di Swedia program dilaksanakan mandiri oleh sekolah. Sekolah menugaskan Koki yang bermusyawarah dengan para siswa terkait kebutuhan menu dan angka kebutuhan gizi. Sumber akun IG Swedense https://t.co/iiTzoV2Hix,1.8752268877165325e+18,https://pbs.twimg.com/ext_tw_video_thumb/1875226805462085633/pu/img/HrNTBhMcbojVQ1aU.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875226887716532434,72677691.0,
1.8751601371551703e+18,Fri Jan 03 12:39:50 +0000 2025,149.0,Konsesi tambang - jasa program MBG otaknya bisnis dan bisnis terus kawan ini.. https://t.co/YLtuzibv24,1.8751601371551703e+18,https://pbs.twimg.com/media/GgXn4vca4AE_rFd.jpg,,in,,5.0,32.0,53.0,https://x.com/undefined/status/1875160137155170361,1.0683712932909466e+18,
1.875037739793736e+18,Fri Jan 03 04:33:28 +0000 2025,4.0,Menko Bidang Pangan Zulkifli Hasan merespons kabar sejumlah pengusaha katering yang menjadi korban pungutan liar oleh oknum ormas terkait dengan pelaksanakan program makan bergizi gratis. Zulkifli Hasan memastikan program makan bergizi gratis untuk membantu masyarakat dan tidak https://t.co/BqG6hArPLi,1.875037739793736e+18,https://pbs.twimg.com/ext_tw_video_thumb/1875037660500353024/pu/img/34ZgMMX3Rs-5s7DA.jpg,,in,,1.0,4.0,0.0,https://x.com/undefined/status/1875037739793736018,57261519.0,
1.8744669580555556e+18,Wed Jan 01 14:45:23 +0000 2025,18.0,TNI siap luncurkan 100 lokasi dapur Makan Bergizi Gratis besok 2 Januari 2025! Program ini merupakan langkah awal menuju pelaksanaan penuh pada Senin 6 Januari 2025 di berbagai wilayah prioritas di Indonesia. Program ini melibatkan 351 Kodim TNI AD 14 Lantamal TNI AL dan 41 https://t.co/4j0BlaeHIz,1.8744669580555556e+18,https://pbs.twimg.com/ext_tw_video_thumb/1874466875419369472/pu/img/eM-CgS2f85iw-4ge.jpg,,in,,2.0,0.0,3.0,https://x.com/undefined/status/1874466958055555387,848614550.0,
1.8751174752324529e+18,Fri Jan 03 09:50:18 +0000 2025,13.0,Juru Bicara Kantor Komunikasi Kepresidenan Adita Irawati berikan info bahwa Makan Bergizi Gratis (MBG) akan dilaksanakan pada 6 Januari 2025 yang bertepatan dengan hari pertama anak-anak masuk sekolah. #presidenprabowo #kantorkomunikasikepresidenan #pco #jurubicara https://t.co/ccimT3Wh3y,1.8751174752324529e+18,https://pbs.twimg.com/ext_tw_video_thumb/1875116676267876353/pu/img/T9CqgdrjICZ7t6yk.jpg,,in,,0.0,2.0,4.0,https://x.com/undefined/status/1875117475232452682,1.5769131752277484e+18,
1.8751546162137167e+18,Fri Jan 03 12:17:53 +0000 2025,0.0,Halo sobat Humas Dalam rangka mendukung program makan bergizi Kapolsek Waru beserta anggota melakukan kunjungan makan bergizi gratis di TK Kemala Bhayangkari Medaeng Sidoarjo @divisihumaspolri @humaspoldajatim #PolrestaSidoarjo #humaspolrestasidoarjo #Polripresisi https://t.co/vmOTeEPWP2,1.8751546162137167e+18,https://pbs.twimg.com/ext_tw_video_thumb/1875154548354117633/pu/img/eQQcf8i83HfgP5Hq.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875154616213717293,1.5083218568764744e+18,
1.8749653472097075e+18,Thu Jan 02 23:45:48 +0000 2025,12.0,Pemkot Jogja terpaksa membatalkan sejumlah proyek strategis yg rencananya akan dibangun pada 2025. Hal ini karena Pemkot Jogja harus melakukan refocusing anggaran untuk keperluan implementasi program makan bergizi gratis (MBG). Satu diantanya adl Pembangunan Puskesmas Tegalrejo. https://t.co/7T0wDelEE5,1.8749653472097075e+18,https://pbs.twimg.com/media/GgU3CvcasAAIooH.jpg,,in,,4.0,9.0,11.0,https://x.com/undefined/status/1874965347209707586,1.038483432391635e+18,
1.8751529318022968e+18,Fri Jan 03 12:11:12 +0000 2025,1.0,Dandim 0731/Kulon Progo Letkol Arh Viki Herwandi S.Sos. meninjau pembangunan dapur sehat program makan bergizi gratis unit Kodim 0731/Kulon Progo yang didirikan di wilayah Padukuhan Kalinongko Kalurahan Kedungsari Kapanewon Pengasih Kabupaten Kulon Progo Jumat (03/01/2025). https://t.co/OolCaoLXWy,1.8751529318022968e+18,https://pbs.twimg.com/media/GgXho2jbUAAblR1.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875152931802296585,7.106262161354916e+17,
1.874683094516765e+18,Thu Jan 02 05:04:14 +0000 2025,47.0,Pemerintah melalui Badan Gizi Nasional mengumumkan pelaksanaan porgram makan bergizi gratis akan dimulai serentak pada Senin 6 Januari mendatang. https://t.co/Cp7KSiEm5V,1.874683094516765e+18,https://pbs.twimg.com/media/GgQ2KatbUAAOHt2.jpg,,in,,4.0,1.0,10.0,https://x.com/undefined/status/1874683094516764832,8.293665514468188e+17,
1.875156013017707e+18,Fri Jan 03 12:23:26 +0000 2025,0.0,Program Makan Bergizi Gratis Untuk Investasi Masa Depan Generasi Bangsa #MBG #DukungProgramPresiden https://t.co/tQ5bSZSC6j,1.875156013017707e+18,https://pbs.twimg.com/media/GgXkcZ-bIAEQMNK.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875156013017706975,1.3566290122404946e+18,
1.87498786119764e+18,Fri Jan 03 01:15:16 +0000 2025,4.0,Program makan bergizi gratis akan dimulai serentak pada Senin 6 Januari 2025. Saat ini Badan Gizi Nasional (BGN) tengah melakukan proses persiapan untuk memulai program tersebut. Sedang dalam proses persiapan agar jalan 6 januari kata Kepala Badan Gizi Nasional Dadan https://t.co/iFGiW41Drs,1.87498786119764e+18,https://pbs.twimg.com/media/GgVLg_zbwAAF2_v.jpg,,in,,2.0,0.0,1.0,https://x.com/undefined/status/1874987861197639738,121640063.0,
1.875199373132608e+18,Fri Jan 03 15:15:44 +0000 2025,0.0,Pemerintah akan meluncurkan Program Makan Bergizi Gratis (MBG) secara serentak pada 6 Januari 2025. Kepala Badan Gizi Nasional (BGN) Dadan Hindayana menyatakan program ini telah melalui masa uji coba pada akhir 2024 dan kini siap diimplementasikan di seluruh provinsi https://t.co/sN7hvLrhVC,1.875199373132608e+18,https://pbs.twimg.com/media/GgYL5EdbkAElWQY.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1875199373132607906,7.865493388182241e+17,
1.8749822660128364e+18,Fri Jan 03 00:53:02 +0000 2025,10.0,Kepala Badan Gizi Nasional Dadan Hindayana menyebutkan bahwa program MBG siap dimulai pada senin tgl 6 Januari 2025 program MBG akan sangat membantu asupan gizi bagi anak2 sekolah dan juga menciptakan ekonomi baru Danilla #g4yeng Atalanta Jisoo Tom Holland HYYH OCCRP https://t.co/btGfkXWLKC,1.8749822660128364e+18,https://pbs.twimg.com/media/GgVGbmVaEAA4T8S.jpg,,in,,2.0,3.0,8.0,https://x.com/undefined/status/1874982266012836258,1.5697217263591956e+18,
1.8743772187403556e+18,Wed Jan 01 08:48:47 +0000 2025,1.0,Presiden Prabowo Subianto mengatakan program makan bergizi gratis akan berdampak positif terhadap perekonomian di desa. Ia meyakini akan terjadi peningkatan perputaran uang lima hingga tujuh kali di desa. #PresidenPrabowo #PrabowoSubianto #MakanBergiziGratis https://t.co/wp8TUGL6XR,1.8743772187403556e+18,https://pbs.twimg.com/amplify_video_thumb/1874377122422370304/img/4zRHSH2ARrU47tqu.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874377218740355217,57261519.0,
1.874857899295716e+18,Thu Jan 02 16:38:51 +0000 2025,0.0,Program makan bergizi gratis bikin masa depan anak-anak Indonesia lebih cerah #MakanBergiziBangunNegeri https://t.co/cCY3EkGvwe,1.874857899295716e+18,https://pbs.twimg.com/media/GgTVUfSbYAA1_qC.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874857899295715606,1.6888158002439455e+18,
1.87485325029136e+18,Thu Jan 02 16:20:22 +0000 2025,0.0,Program makan bergizi gratis adalah investasi penting untuk masa depan bangsa yang lebih baik. #MakanBergiziBangunNegeri https://t.co/qaCsMvUrvk,1.87485325029136e+18,https://pbs.twimg.com/media/GgTRFgnaEAARdLh.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874853250291359972,1.8134165373800776e+18,
1.875132476886311e+18,Fri Jan 03 10:49:55 +0000 2025,1.0,Program Makan Bergizi Gratis Untuk Investasi Masa Depan Generasi Bangsa #MBG #DukungProgramPresiden https://t.co/i6ajzskhiW,1.875132476886311e+18,https://pbs.twimg.com/media/GgXPDFnaQAA2IBu.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875132476886311008,1.8649550892299223e+18,
1.875329116960133e+18,Fri Jan 03 23:51:18 +0000 2025,1.0,Koramil Pajarakan Dampingi Program Makan Bergizi Gratis Koramil 0820/15 Pajarakan bersama sejumlah pihak melakukan pendampingan dalam kegiatan pelaksanaan program makan bergizi gratis (MBG) di SDN Gejugan Kecamatan Pajarakan Kabupaten Probolinggo Jumat (3/1). https://t.co/ubPpsauvmJ,1.875329116960133e+18,https://pbs.twimg.com/media/GgaB4IWasAAFQUc.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875329116960133355,1.8185544450197133e+18,
1.8749776818063892e+18,Fri Jan 03 00:34:49 +0000 2025,14.0,Kepala Badan Gizi Nasional Dadan Hindayana mengatakan program Makan Bergizi Gratis akan dimulai pada Senin 6 Januari 2025. Program besutan Presiden Prabowo Subianto ini akan dijalankan di berbagai daerah di Indonesia mulai hari tersebut Danilla #g4yeng Atalanta Jisoo https://t.co/EU9fTosyLm,1.8749776818063892e+18,https://pbs.twimg.com/media/GgVCQ-NbwAEX3nO.jpg,,in,,2.0,5.0,8.0,https://x.com/undefined/status/1874977681806389458,1.5602567824290693e+18,
1.8751427216077048e+18,Fri Jan 03 11:30:37 +0000 2025,59.0,Ketua Umum Pengurus Besar Nahdlatul Ulama (PBNU) Yahya Cholil Staquf menyebut PBNU ingin berkontribusi dalam program unggulan Presiden Prabowo Subianto yaitu Makan Bergizi Gratis (MBG). #bisnisupdate #update #bisnis #oneliner https://t.co/HdyJxpj4wx,1.8751427216077048e+18,https://pbs.twimg.com/media/GgXYPHCWcAAmQUg.jpg,,in,,22.0,127.0,17.0,https://x.com/undefined/status/1875142721607704641,7.596927549852426e+17,
1.8750907791669868e+18,Fri Jan 03 08:04:13 +0000 2025,2.0,Serang 05/12/24 Fahmi Luhkan Serang. Melakukan Kordinasi dengan Kepala Sekolah SDN 04 Ciruas terkait dengan program Makan Bergizi Gratis (MBG) dari Pusat Penyuluhan Kelautan dan Perikanan. #luhlapor #GiatLuhkanSatminkalBogor @bppsdm_kp @pusluh_bppsdm @brpbatpp_bogor https://t.co/VTKKJ3eyc2,1.8750907791669868e+18,https://pbs.twimg.com/media/GgWpHl7a8AAB5_V.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875090779166986634,362687424.0,
1.8750915759126733e+18,Fri Jan 03 08:07:23 +0000 2025,3.0,Serang 06/12/24 Fahmi Luhkan Serang Melakukan Kordinasi dengan Dinas Pendidikan terkait dengan program Makan Bergizi Gratis (MBG) dari Pusat Penyuluhan Kelautan dan Perikanan. #luhlapor #GiatLuhkanSatminkalBogor @bppsdm_kp @pusluh_bppsdm @brpbatpp_bogor https://t.co/ohYTGzpe6N,1.8750915759126733e+18,https://pbs.twimg.com/media/GgWp1xbbAAAFAHc.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875091575912673626,362687424.0,
1.8751316078935864e+18,Fri Jan 03 10:46:28 +0000 2025,0.0,Rapat Koordinasi Program Makan Bergizi Gratis bersama Menteri Koperasi Budi Arie Setiadi Wamenkop Ferry Juliantono Kepala Badan Gizi Nasional Prof Dadan Hindayana di Kantor Kementerian Koperasi 5 November 2024 Budi Arie Setiadi #budiariesetiadi #fypシ #fyp https://t.co/nyeVV8K120,1.8751316078935864e+18,https://pbs.twimg.com/media/GgXOQXsakAAfZjV.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875131607893586197,1.858462870813688e+18,
1.8750987040652736e+18,Fri Jan 03 08:35:43 +0000 2025,0.0,Program Makan Bergizi Gratis Untuk Investasi Masa Depan Generasi Bangsa #MBG #DukungProgramPresiden https://t.co/mRc8cDBwQf,1.8750987040652736e+18,https://pbs.twimg.com/media/GgWwVZPbwAE2gxy.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875098704065273960,1.8544566652419768e+18,
1.874984422979813e+18,Fri Jan 03 01:01:36 +0000 2025,2.0,Koramil Pajarakan Dampingi Program Makan Bergizi Gratis Probolinggo Koramil 0820/15 Pajarakan bersama sejumlah pihak melakukan pendampingan dalam kegiatan pelaksanaan program makan bergizi gratis (MBG) di SDN Gejugan Kecamatan Pajarakan Kabupaten Probolinggo Jumat (3/1). https://t.co/BDqLwdj7uA,1.874984422979813e+18,https://pbs.twimg.com/media/GgVINT3acAEjcCA.jpg,,in,,0.0,1.0,0.0,https://x.com/undefined/status/1874984422979813476,1.1049648652302336e+18,
1.8744684576491727e+18,Wed Jan 01 14:51:20 +0000 2025,1.0,Dukung program Makan Bergizi Gratis (MBG) sebagai investasi jangka panjang untuk gizi anak Indonesia #MBG #DukungProgramPresiden https://t.co/CIc3z4asi2,1.8744684576491727e+18,https://pbs.twimg.com/media/GgNzIE_b0AAk2Bx.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874468457649172800,1.5645007427693568e+18,
1.875174193219908e+18,Fri Jan 03 13:35:41 +0000 2025,1.0,Dandim 0731/Kulon Progo Letkol Arh Viki Herwandi S.Sos. meninjau pembangunan dapur sehat program makan bergizi gratis unit Kodim 0731/Kulon Progo yang didirikan di wilayah Padukuhan Kalinongko Kalurahan Kedungsari Kapanewon Pengasih Kabupaten Kulon Progo Jumat (03/01/2025) https://t.co/Hq83z9lPpj,1.875174193219908e+18,https://pbs.twimg.com/media/GgX03k9a8AAc4sQ.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875174193219907635,1.868181305579672e+18,
1.8751689494716828e+18,Fri Jan 03 13:14:51 +0000 2025,1.0,Babinsa Kedungsari Koramil 11/Pengasih Kodim 0731/Kulon Progo Sertu Agus Triyono Kamis (02/01/2024) monitoring pembangunan dapur sehat untuk makan bergizi gratis program Pemerintah bekerja sama dengan Badan Gizi Nasional berlokasi di Padukuhan Kalinongko Kedungsari Pengasih. https://t.co/46GFJm475B,1.8751689494716828e+18,https://pbs.twimg.com/media/GgXwIO2bMAA6eNA.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875168949471682728,1.868181305579672e+18,
1.8751526301602447e+18,Fri Jan 03 12:10:00 +0000 2025,300.0,Ketum PBNU Gus Yahya mengatakan pihaknya ingin dilibatkan dalam program makan bergizi gratis. https://t.co/Cr9EKHr5I9,1.8751526301602447e+18,,,in,,139.0,608.0,81.0,https://x.com/undefined/status/1875152630160244758,69183155.0,
1.87467336019572e+18,Thu Jan 02 04:25:33 +0000 2025,0.0,Badan Gizi Nasional mengumumkan pelaksanaan program makan bergizi gratis (MBG) akan mulai berjalan pada Senin 6 Januari 2025. Kepala Badan Gizi Nasional Dadan Hindayana mengatakan pihaknya bakal menerjunkan tim ke tiap-tiap sekolah untuk melancarkan distribusi pangan ke para https://t.co/X9p0gOYlRS,1.87467336019572e+18,https://pbs.twimg.com/media/GgQtOvGbsAAHF0T.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874673360195719664,552523769.0,
1.874798597583303e+18,Thu Jan 02 12:43:12 +0000 2025,21.0,Makan Bergizi Gratis jadi Modus Penipuan BGN Minta Korban Lapor https://t.co/T10eKC5nr4,1.874798597583303e+18,,,in,,0.0,4.0,19.0,https://x.com/undefined/status/1874798597583302958,8.87743587579945e+17,
1.8750242962315064e+18,Fri Jan 03 03:40:03 +0000 2025,1.0,Babinsa Kedungsari Koramil 11/Pengasih Kodim 0731/Kulon Progo Sertu Agus Triyono Kamis (02/01/2024) pembangunan dapur sehat untuk makan bergizi gratis program Pemerintah bekerja sama dengan Badan Gizi Nasional berlokasi di Padukuhan Kalinongko Kalurahan Kedungsari. https://t.co/lfhkL21huZ,1.8750242962315064e+18,https://pbs.twimg.com/media/GgVsqRDaIAEucSv.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875024296231506412,1.8065290564915727e+18,
1.874857914260935e+18,Thu Jan 02 16:38:54 +0000 2025,0.0,Program makan bergizi gratis ini benar-benar memberi dampak positif bagi mereka yang membutuhkan. #MakanBergiziBangunNegeri https://t.co/hDoZ61Q5Jt,1.874857914260935e+18,https://pbs.twimg.com/media/GgTVVSIbMAEv55S.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874857914260934914,1.68374525889783e+18,
1.8751197627051505e+18,Fri Jan 03 09:59:24 +0000 2025,0.0,Babinsa Dukung Program Makan Bergizi Gratis https://t.co/6K630kmz29,1.8751197627051505e+18,https://pbs.twimg.com/media/GgXDfA2bMAABde4.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875119762705150195,1.5996511948926116e+18,
1.8743861311456832e+18,Wed Jan 01 09:24:12 +0000 2025,38.0,TNI Bakal Luncurkan 100 Lokasi Dapur Makan Bergizi Gratis Besok #TempoNasional,1.8743861311456832e+18,,,in,,18.0,25.0,14.0,https://x.com/undefined/status/1874386131145683269,18129942.0,
1.8748522004612503e+18,Thu Jan 02 16:16:12 +0000 2025,0.0,Dukungan masyarakat untuk program makan bergizi gratis sangat penting agar bisa menjangkau lebih banyak anak. #MakanBergiziBangunNegeri,1.8748522004612503e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874852200461250669,1.8438498274043945e+18,
1.874665099799184e+18,Thu Jan 02 03:52:44 +0000 2025,0.0,Program makan bergizi gratis (MBG) mulai dilaksanakan serentak 6 Januari. Kepri targetkan 98 ribu penerima di tahap awal. https://t.co/mNgscjuHVP,1.874665099799184e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874665099799183697,1.2912041982440735e+18,
1.8748549664411896e+18,Thu Jan 02 16:27:11 +0000 2025,0.0,Program makan bergizi gratis sangat dibutuhkan oleh masyarakat. #MakanBergiziBangunNegeri,1.8748549664411896e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874854966441189566,1.6899015560225956e+18,
1.8748591105939336e+18,Thu Jan 02 16:43:39 +0000 2025,0.0,Mari wujudkan Indonesia sehat dan kuat melalui program makan bergizi gratis untuk semua anak #MakanBergiziBangunNegeri,1.8748591105939336e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874859110593933628,1.6888052038172262e+18,
1.875063531399459e+18,Fri Jan 03 06:15:57 +0000 2025,0.0,Program Makan Bergizi Gratis Untuk Investasi Masa Depan Generasi Bangsa #MBG #DukungProgramPresiden https://t.co/X05LG7lqZy,1.875063531399459e+18,https://pbs.twimg.com/media/GgWQWE-bAAA9-Rh.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1875063531399459035,1.7957414872900567e+18,
1.874710532722422e+18,Thu Jan 02 06:53:16 +0000 2025,0.0,Mari Kita Dukung Implementasi Program Makan Bergizi Gratis Untuk Kemajuan Generasi Bangsa #MBG #DukungProgramPresiden https://t.co/Ay20QDYVjB,1.874710532722422e+18,https://pbs.twimg.com/media/GgRPS2vagAEGIOT.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874710532722422011,1.7957414872900567e+18,
1.8747425365409423e+18,Thu Jan 02 09:00:26 +0000 2025,0.0,Aksi penipuan berupa orderan fiktif program makan bergizi gratis (MBG) marak di Kabupaten Bojonegoro Jawa Timur. Dalam surat fiktif yang beredar pelaku memalsukan tanda tangan Dandim 0813 Bojonegoro Letkol Czi Arief Rochman Hakim kop TNI Angkatan Darat dan Badan Gizi Nasional https://t.co/3e2aLJZEu3,1.8747425365409423e+18,https://pbs.twimg.com/media/GgRsYoiWsAA172T.jpg,,in,,0.0,0.0,1.0,https://x.com/undefined/status/1874742536540942710,154102750.0,
1.874683094516765e+18,Thu Jan 02 05:04:15 +0000 2025,1.0,Kepala Badan Gizi Nasional Dadan Hindayana mengatakan pihaknya kini dalam proses persiapan untuk memulai program makan bergizi gratis tersebut. Ia berharap tak ada kendala dalam menjalankan program tersebut nantinya.,1.8746830977547963e+18,,asumsico,in,,0.0,1.0,0.0,https://x.com/undefined/status/1874683097754796290,8.293665514468188e+17,
1.874741306700055e+18,Thu Jan 02 08:55:33 +0000 2025,0.0,Program Makan Bergizi Gratis Mulai Bergulir Serentak di Seluruh Indonesia Pada 6 Januari https://t.co/ynzBnsizA0 https://t.co/EoTDkvWSZO,1.874741306700055e+18,https://pbs.twimg.com/media/GgRrSFfbEAEy23r.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874741306700055000,1.5380733333080842e+18,
1.874854901802836e+18,Thu Jan 02 16:26:56 +0000 2025,0.0,Program makan bergizi gratis mendukung perkembangan anak-anak baik dari segi fisik maupun mental. #MakanBergiziBangunNegeri,1.874854901802836e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874854901802836049,1.6991151866769818e+18,
1.874852558537372e+18,Thu Jan 02 16:17:37 +0000 2025,0.0,Masyarakat mendukung penuh adanya program makan bergizi gratis untuk anak-anak di Indonesia. #MakanBergiziBangunNegeri,1.874852558537372e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874852558537371889,1.7115800505613476e+18,
1.8748526219217843e+18,Thu Jan 02 16:17:52 +0000 2025,0.0,Mari kita dukung program makan bergizi gratis agar setiap anak Indonesia mendapatkan kesempatan untuk tumbuh dengan sehat dan cerdas. #MakanBergiziBangunNegeri,1.8748526219217843e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874852621921784319,1.7094177375111086e+18,
1.8747273273823608e+18,Thu Jan 02 08:00:00 +0000 2025,0.0,Kepala Badan Gizi Nasional Dadan Hindayana mengungkapkan bahwa makan bergizi gratis akan serentak dilaksanakan pada 6 Januari 2025 nanti. https://t.co/5Z9Gg7RtVG https://t.co/7u2F28zlIL,1.8747273273823608e+18,https://pbs.twimg.com/media/GgRY7PJbUAAu0NB.jpg,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874727327382360542,132078023.0,
1.8752069032882017e+18,Fri Jan 03 15:45:40 +0000 2025,0.0,Anak klo di atas 2 tahun emang nutrisinya dari makanan aja Itu sebabnya gak ada 4 sehat 5 sempurna lagi. Makanya bingung banget sama Pak Prabowo kenapa sengotot itu susu harus ada di program Makan Bergizi Gratis? ,1.8752069032882017e+18,,,in,,0.0,2.0,0.0,https://x.com/undefined/status/1875206903288201665,1.1066083283842417e+18,
1.874852209785221e+18,Thu Jan 02 16:16:14 +0000 2025,0.0,Berkat program makan bergizi gratis anak-anak bisa mendapat gizi yang cukup untuk berkembang dengan baik. #MakanBergiziBangunNegeri,1.874852209785221e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874852209785221295,1.7011032332998533e+18,
1.8748523708339e+18,Thu Jan 02 16:16:52 +0000 2025,0.0,Dengan program makan bergizi gratis kita membantu mewujudkan Indonesia yang lebih sehat dan lebih produktif. #MakanBergiziBangunNegeri,1.8748523708339e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874852370833899807,1.6938912882934252e+18,
1.8748578592107807e+18,Thu Jan 02 16:38:41 +0000 2025,0.0,Masyarakat sangat mengapresiasi program makan bergizi gratis karena berdampak langsung pada kesehatan anak-anak. #MakanBergiziBangunNegeri,1.8748578592107807e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874857859210780680,1.7000414646953615e+18,
1.874854616271401e+18,Thu Jan 02 16:25:48 +0000 2025,0.0,Program makan bergizi gratis membantu mewujudkan Indonesia yang lebih sehat cerdas dan siap bersaing di dunia global. #MakanBergiziBangunNegeri,1.874854616271401e+18,,,in,,0.0,0.0,0.0,https://x.com/undefined/status/1874854616271401007,1.7036781413389435e+18,
